0 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 
3 , 0.1369425152196615077705560770171044950912677909875179647222254620356616377139898 , 0.05360918188632817443722274368377116175793445765418463138889212870232830438065933 , 0.01776390758663968831384155893670840013772755249227937934888934778094574826396517 , 0.00527083644242435176377829518116629663685353084179567485179810442622539880380438 , 0.001421547984730529969059259552523236279760403074181298361432486860859898309027139 , 0.0003660381721666820096634026889768117216351505586371960550462756858715505915353469 , 9.228329246083624610289183045053333284734882776673481942077719875572222737582259e-05 , 2.309428446185637930769950474460548229381675440741574302137017611938815996514242e-05 , 5.77369858465539597844440571998500740418067725231613874286526278839405946921117e-06 , 1.443499190456553086308232896842337879435976489821048935087708552919529549182058e-06 , 3.608880831850237080197946375446617760573289416645239647670113212140208004306858e-07 , 9.022394907804875532948492342103834992351902764473066822070297582941155371014537e-08 , 2.255624310601008559539157246354713067936188683708513523986974073590481187105176e-08 , 5.639093726681092054852851579903846360861110698431270345109228055275325024906985e-09 , 
4 , 0.1777365760981904827198433614541285758178559139655365564421905768079930136273015 , 0.06970520590195933732857466232064888769158001523524902320786556188659410445082138 , 0.02803853923529267066190799565398222102491334856858235654119889521992743778415184 , 0.008992541465862117142243401139658452314262817485125116865742979048814081489971629 , 0.002661461100137580045841015340260367630496803493658069282709815418552930948319363 , 0.0007146626483265521314562784799961130508400777063665401457029798378905149103618195 , 0.000183475342497829683486933364125959475203263501744143029107051937930604161465414 , 4.620781737081040668431104171929700242724700218761665124296742795150735984504226e-05 , 1.156029585251840176467121997851938813002153455035256135300864412080317550889925e-05 , 2.890619256911758988115667836795009442137445826602460708006200501024272381358087e-06 , 7.227565685887713940759395757925329641836615283035028531996148951798661388715923e-07 , 1.8070397567113094893345279358558007928694197699103876362708926506984353260116e-07 , 4.517798019239838940137132119517591177860978072064981069806378819888613319703188e-08 , 1.129475228745188063192203127383684884880931931216359809564291861883950309575489e-08 , 
5 , 0.2010216489556475562342808427798511671935235144764991436093602894083782617536808 , 0.09155691508853689506854817964956112533684749655298275204888098763254186263932077 , 0.03600135953298133951299262409400556978129194099742719649332543207698630708376426 , 0.01433136786415548769191423628825021397836001077954343991214583151113213303877883 , 0.004576353573767678112579994704614353905067439755794855767801815512732295927642901 , 0.0013372577847316466022291860982196949093936046756651473552375647892522454336338 , 0.0003583048176391744448657023168158080617011559653689695254927413069455896403600592 , 9.185180404543222291034407205753753000172337877339694139873057611346010660165261e-05 , 2.312045704584152820634423945878803155148680068101975404984635728406801000613417e-05 , 5.784437534636679822194876744048839296620321140967409797248661931839125616400855e-06 , 1.446528694597979119321341530962736077754313170843958345109608788138184019280082e-06 , 3.617024526072017138217807780208102884885201378783721433170643366259479736689949e-07 , 9.043561685824708906777605397851335216212361433879357495285654631003385215290136e-08 , 2.261022713118835186811816627903156629534519719906799829736621495231362151113036e-08 , 
6 , 0.2116148368503999998893138279810843575049580659249760756631800516781491578908554 , 0.104845404647348193496720793778912468587364055087120044863892249325554452607704 , 0.04646496004896868806818916052627098029865146276384652034206512044119102059405799 , 0.01868718227119091029041138274849320252087368498606874256428734266341324281627541 , 0.00724416328552229746691232748433386352692126738447056661110283273751763084801639 , 0.002308556304196182809868677489297581811518946876066724621098789798905504461713284 , 0.0006702627676370706748657181551094270877994296380125538407257547993049585191927156 , 0.0001793959484715971151464873262387947881832229194804317980190723915332731627269354 , 4.595996463519000479698935532990328334780625506602524105653392686319091793086783e-05 , 1.156544565387318257968093540896567672041416618307088848832374238061078960006854e-05 , 2.893446584755577501977999691996649779823016840044525405023585729552582966503901e-06 , 7.236132372029238901291796466567659614718813134348451523597380157878381858401799e-07 , 1.809447145877938208248213292916115003035758224395694867003259715364755111522641e-07 , 4.524193124870426569727327603588674093663995731462697031033126310207507853157935e-08 , 
7 , 0.216524571093172038720672409022722941967194587767962322343132344782452737147144 , 0.1113247901909752562462904484867258998718448699682597754280342887064793925679153 , 0.05354363371299332914534778730703986746033011440652658018034112375243172101717176 , 0.02340592434302470108357823345055897691646642161708685779817619621108112719422363 , 0.009517035454135812194689344561670088027577532728197968909287307322192238305353936 , 0.003641758543373159627747229199299551236389092775649845537537429288402157217975546 , 0.001159385313320642772789051201552670681268080199038714752129028520617833438248456 , 0.0003355401111020839280939327799732614496003611026773364479084811036952150207256753 , 8.975887994026605175195511051064841877556487131244191775093289291420199417839553e-05 , 2.299095085113473825664184888306214261474450463831080641786471431954023281490158e-05 , 5.784121994024563485613717837609036021814900297408276149451174103918268358222341e-06 , 1.447054388415038642663953984434975938876189208703420802482503371276704656092489e-06 , 3.619018639213007718985260291779293303671075497309110836564668935015103071433461e-07 , 9.049759397141153154599602615119826776136096215429265114657430183951069701552361e-08 , 
8 , 0.2188901044166582663379368723271378481804133113256051741272580550307096376899883 , 0.1144508288523606105485393615935365424150106837974315542758882990719853119541761 , 0.05710582827333298237484269744460880063216986377149329599633066530369244668465423 , 0.02705682476703445932109349016541684502003438143292233920011756720310205165431829 , 0.01174655219539217927996460045846236819263729210022058405891455022447131933829114 , 0.004802107750947734835520156014017923748192847655776139614470105780026874893821749 , 0.001825805642984355309311930506948233080296382991734852128651639431841984192309771 , 0.0005809709838404573609283768928534742118124017831823854160046629656883491281275491 , 0.0001678722696889022017772400136761154562488038631391929265740513957306803286089975 , 4.489466899556343916241517336632826370145070655362774180985034483126870346790486e-05 , 1.149821787677753546089370484600775915769455940375097711095552644225858871791547e-05 , 2.892410808789742247821026423699679896461423687050837191971232273596536515007656e-06 , 7.236158791502905132486654533920587020334135301291697798513582855443387043501313e-07 , 1.80975412651242442195349250732324045353568012179100178736535903233753185584603e-07 , 
9 , 0.2200515734106841134689489300537691437509849475989253835220191301262679522212971 , 0.115986002558709896173122766122297694899806245370695284973213449098091058491614 , 0.05885666854884086733920469665705126987251867934775941098590631816805549555328361 , 0.02892207176179499697826756015794766160706716659543242380648883964406029708383381 , 0.01360026851139429996826616269854355938029023831247553755061446262013862824407486 , 0.005884202322667420808874733749343613648931431393291881032087265683899984720922848 , 0.002411980100445198586652511527121391426709209171069658809865043461677762498688151 , 0.0009141353084209898395849273226798187841380359144570597197094102745896103874278827 , 0.000290805265927004110058524039610061621706656332700385567548878060407774770965865 , 8.396169241908514571840769343609651519144473424487472915600386377120212189716042e-05 , 2.245114207907729305209173297749089662884433189822681637808012816606215365356573e-05 , 5.749794590921469789539006196466668036186481923156938763267350391631889205901429e-06 , 1.446292859839982115174066526151820350345672056348469842637654029058205043816565e-06 , 3.618301114543979092341724647955697553382125643238785596421828313952467247148368e-07 , 
10 , 0.2206271062931346780985417815252761137382633089550186891115714111402926312051959 , 0.1167467876449679716015821444798731135760463112534614993686266604377458326149011 , 0.0597243491496311428143146900321425994261028804066086215669928255730288396754594 , 0.02984713177360330739284688933741340849531651539558609193031064179768243050893061 , 0.01455438120006798188942627724163411005162164923526161017570904307181111282917748 , 0.006818174264627472418918055923903422734115976735085927722619791209084268029315925 , 0.002944836313777741978510419391406048129334680812574607701471628136048105016953775 , 0.001208725202666630867399308280294937018223569701463496590360517024936993905832109 , 0.0004573758877580440905123586915394558791087792778165296345022561432936765823317811 , 0.0001454826004980677145322334253600218341766733723554473746466264943238873508613565 , 4.198723610825641966751067821693196625819864533930658043434567936547523116042843e-05 , 1.122652297548127232765996773366754253388911938952241265821808212861529084751355e-05 , 2.875068713560305874318916725208684772822264910922819274330202340648462372044475e-06 , 7.231682940938659406445094281964947685550560262912285918180645225429679449292804e-07 , 
11 , 0.2209135872847813731328985901460591647750620262986502176663793352580805734432805 , 0.1171254992031809324641414624341926594684542915802463707832376581349271359063882 , 0.0601562766223982171147910506141528498373386863517266637911238514118046107836468 , 0.03030762364022486161622295127156835913408617992463703005547146807976882332220389 , 0.01502966863247181388064554322079383231940725846659470695084309383649284819977648 , 0.007300660090715793564053333077476690342186327661353376312803467258190681316216254 , 0.003413606660427665717135418708484510851413077609746116771628299365383001434805856 , 0.001473102394920886045703529307595524540714976317431922821020385705241186237296073 , 0.0006050468393653304901479737520399689851594207618763672654648301496856306817481938 , 0.0002287650162460973937953249047321141678580771280266683026130922109438713954316143 , 7.276129513718457694635489462043160842912891920160456343357641765384968013049112e-05 , 2.099521559194072685961541783820694234505507375931410846136108456483142881782541e-05 , 5.613499476803727055676570698571443362237494584640405168895155790048955616291166e-06 , 1.437577211925852953080633506715836934424271026202937490830923746305522263311539e-06 , 
