0 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 
6 , 0.002408119772434494575396623769526067097628176500375927873600931028292149758965858 , 0.001368880341736368463247589137094098789989618644939758196298097842505155351909792 , 0.002171259806232852318838476398987479727939087166970879700931045098425097412901953 , 0.002852308170031931885325924771977221780540739803053184035815430402190793478345087 , 0.001977585279112016093819647487360550162780427606150473375575253182066379140359555 , 0.001148440477816465200862101039387524834311525554451465780854929561983268246910323 , 0.0006264866636753558936231812564581410231974349380207121263277262939922973106378911 , 0.0003285169611416439248397522578471441291358975268434808603100935135388620686449518 , 0.0001684156708374637666446623328945642610876476856804690844631226890333557316619719 , 8.529447631206266203308953897485254543350847235145214079330635474333046970514863e-05 , 4.292776937849904030979253855469092564454827115900846310439750777112385380942933e-05 , 2.153480830813403872736940921308483005700644315300336898716515874823284257450683e-05 , 1.078523943954603830191791198624454668840540946567763379324746996102643070180771e-05 , 
7 , 0.001464104352042203597040500386724589480289405251318264564903683783811881535152408 , 0.0007440968126962418592212562061572536966686343531936768728859663208017976599286265 , 0.0004570577488361702467702731506235516628179775604381954975384230842947736855868668 , 0.001252047761999608557134266998437109982155414456106418758964932176213663613224532 , 0.001486600341901895153124508095103275023251086526053287694851722509640314595398901 , 0.001010550110147874819150577352908026605021622509324228814698195951108926005014373 , 0.0005861895949910250399926175823436780479369325978013978660953160955147444238406353 , 0.0003195824503290484103317513445534826815592239597573558515500949183137344448813891 , 0.0001675315659187160696898235113957926808494422962463060681164327122544851108000978 , 8.587258886296669348050825670333385984911979841532917607283661245634805093369432e-05 , 4.348699672279989445273816013044188099995299523128581509232248888310279773249724e-05 , 2.188435452745472077086628820507844790142013546619305027056226739325974484125659e-05 , 1.097796771153682287465208198011015090007337939601325073879147220017650740564215e-05 , 
8 , 0.0007977805052989662352919056570460968511185147850322658943583361749413547621146116 , 0.0003776244229242599105501604234620337335938754804048162886670326132045064373438663 , 0.0002036250622286115867396223304762003917153180582277071754275573833103301833674965 , 0.0003298442971052380537615363184637564181000385659213995791252335638820037516470237 , 0.0006678045702940753576376868728211219657905071688043958915194953870584463035537106 , 0.0007583765566875643879153573239459800644900819838358743493497728569208540566357646 , 0.0005106926818360407643511087833301707569089735866731729265100096072037944491542422 , 0.0002960881069362731444459607221739860191195650708252686660006966515079606333805225 , 0.0001613798139943334516444827736443943602599048822082610672154449387683755199366119 , 8.45868478383502241336686009434553536363690003501236214877346317287983938046045e-05 , 4.335411006173031513243160551776713447559029215081977988179833464607526340674297e-05 , 2.195431036856445194105886958604340374039416697763860784353089984304975582912342e-05 , 1.104807043239123350368980550619076728925576006302510315235588612400950838384231e-05 , 
9 , 0.0004154238558049189746484446286870145735705742760939834697505085793941067238996356 , 0.0001968069515623659263474531394090297878211187688958487054233991086834512752193583 , 0.0001063471361829471501213304912315473941671283883006231202268235611155642502115021 , 5.873463475853287923647728200804654713171879780265963269636169887862608096191316e-05 , 0.0001905422840820459628231132859750480599231456315799176164729648361471649339928254 , 0.0003443697798294424560824796539389195692582969287525189036790472728495065343823366 , 0.000382953042038384718201493715455446970074902891198427294943700121903965649452348 , 0.0002566980494171008412902877295299378209846614855369868716846866826228413213286968 , 0.0001487924989621471069657446448014964583152981083711139832594241241873117684534929 , 8.108752881728909391132893317137268221308367212414580781145833386153059695884291e-05 , 4.249903903514042015400147376496943062700676699161735085955148548253040690934328e-05 , 2.178171237831781225251722213370154351274194687715681638598271575096034231360457e-05 , 1.102996730015574160450450021068600266895981560440082181904615262520537307695358e-05 , 
10 , 0.0002118587697980489357855847262407100146967444158453570375686447635514218688631033 , 0.0001065361544438028324898636509725273279991149527877332855406632540988069326136296 , 5.36774553960731721052574816905521383545494652877904403398877055448339551008146e-05 , 2.78324334528787907402805846341549911388737556575002408757754627910173949952465e-05 , 4.332755810410993051913156909176655491820638424041564613923017829657771042417512e-05 , 0.0001017129272866859431630340838928703908576566311053726870778665478004535379863293 , 0.0001748045722117756662640561015399010150364539820900998597961907403897847746781812 , 0.0001924171743486450247338974061847110533935250306639050285246431206382422863726561 , 0.0001286866157642190910457002093251759324527418883404073383243665688023090575679713 , 7.458337542520945921647206341811038767858924485624702360401519171004995021861823e-05 , 4.064322909445206624402438348619090359379664289307592719134082633951599814214589e-05 , 2.130096689007539577645982943446224489616892701786305854009019678308969130987398e-05 , 1.091704595795792039816094953958444810079839298344774100515280713821383564825735e-05 , 
11 , 0.0001069678227170208268484214989820876939760436041982200265493133346048409180834587 , 5.531624052846837909691803034377849792304823747155288141894520522656534786927676e-05 , 2.687826469915396549965866232884616352130905113952009848665591659793033799133175e-05 , 1.423318937815282673517531010128461964354397290508097688912136004190541468585977e-05 , 7.468466865059447877390807381463087035882994469637457018489715099863660823296111e-06 , 2.518321359493876693004436730949024877388663570082857315995246835108257975934495e-05 , 5.247152532384950319829540804236624718662906824037296404039298357487744742890845e-05 , 8.805755890230361885922077256130625680395639236162786471278978705369713395869108e-05 , 9.64436835561430128771854086415185173705768971897503007957509971954209551468132e-05 , 6.442766371241557669284377512832507983491649710653918873263467420207201829186168e-05 , 3.733847100777240928885857400487175888415745936692730977871004979053984286277177e-05 , 2.034648811654740720450050077753903387182954946517584531157888856730815763999409e-05 , 1.066335073619677498092815133159395423391089535498008982749432164071861684380707e-05 , 
12 , 5.374373969058662205483221995120259977835995479657017555893977457885725055128134e-05 , 2.817206145340091676447692711847052223168653735968363856593087325310371888269869e-05 , 1.379235940234289165802678269202398284308575180932548698089746797799625570750384e-05 , 7.154183285117849795792547088259871191361320702103794517173363396447890956219361e-06 , 3.641574647449666666289106193385546126596195083477076339053690699651350988181046e-06 , 5.56012890279090875643969819206327656481090708664155060958712785896138878961465e-06 , 1.347516026175740378680826060460738585267700804778166137550159426519271288130416e-05 , 2.664010634725697144100237128691348283447792323654914691881264050532029863959878e-05 , 4.419264174945697487825003625143380969405500578935418091204256012256614081481164e-05 , 4.828060752021854005234743950461477025314781230785385796087383221842886126215978e-05 , 3.223491557676349306953086089547966763322124825017638643685147454112775310426227e-05 , 1.868093155305950298457141252087005412700916371130787285662894743846747422542376e-05 , 1.017946337496445412684500333081348063782781833103336271224610447915320552241919e-05 , 
13 , 2.693685447328288281948965296129617738840916120591448539633565086017440456256959e-05 , 1.421475522362962816831260386275676104842033161097742381771835116275170437098183e-05 , 7.145625835276502151085496158317774810391122671055327211168090382128893549400586e-06 , 3.581010512509254091481927435187798977233954159466734953235981965189873649429638e-06 , 1.841807506648302053961280928039227603447894886483786818801907955474647378834816e-06 , 9.430638384120276983705083990232691218582181178758871039876626439166731064866826e-07 , 3.238818929954499361086871399957906200074995705867366106294339174282442685604509e-06 , 6.958931796439509915253021040779013320157242055918574103430129064080947641223285e-06 , 1.342121146222702748445956847199347347336762935970109344318710663293334506131834e-05 , 2.213729196616763542087268475487880608014535359146308824377638991354382571837604e-05 , 2.41549941524507532853804666298466018108141279726381378493229084139686090926195e-05 , 1.612272806418534183696115185669973241704397156985127265144251546086328194311197e-05 , 9.343389816948286160113341726267542102856886734155144904518672877957336490776395e-06 , 
14 , 1.348467684834933104316801286332713404526483276901129162164428164056828036882005e-05 , 7.139588740014136936625135901398165883542381678926715606753473834342065526293252e-06 , 3.635323258250310965273470050620788631042380240832153702886705370778279559363898e-06 , 1.790782502619252442113677401790965902913015412994478536503153520024812832759161e-06 , 9.234667460254197398783974073707792239932684797465127431873423485630296151635447e-07 , 4.658423273140124542817153965535991715289089445815315970790905747758033718533642e-07 , 7.048455095487043503647743556551054605826565948663409253639948318544784422026607e-07 , 1.734384237316559861417191792936466415801290273523999271209580219740941221262398e-06 , 3.534861817614481430612590032953697424505954542922524185216629124231398850292114e-06 , 6.735904354431965061488228321153373734720486445017892161964397856348414596257085e-06 , 1.107888944583032443740309150429033128936786469641187699746320759313725009561347e-05 , 1.20811695439718177972592150727129549468973222361940935189732747691874576503218e-05 , 8.062681519269911882852388465986634375016974451770383247224876538511560933806985e-06 , 
